lon,lat,count,fagus,tsuga,bio1.0,bio12.0,bio2.0,bio4.0,bio7.0,bio15.0,albx,alby
-83.2,34.3,67,12,0,1.148963736,1.397136294,0.361152053,-1.186370918,-1.113410083,-0.774599112,1161958,-273137
-83.2,34.8,93,3,23,0.839713838,2.412727382,1.214958462,-1.27656665,-0.979544811,-0.886167747,1154484,-217851
-83.2,35.3,83,9,19,0.191829356,2.962763703,1.06374719,-1.273905642,-1.033785224,-0.906172317,1147006,-162535
-83.2,35.8,73,12,24,0.348942338,1.133168331,1.035076934,-1.023354108,-0.799128326,-0.753086235,1139525,-107195
-83.2,36.3,51,11,0,0.577906472,0.43509934,1.027158141,-0.785295911,-0.577277035,-0.642477396,1132041,-51833
-83.2,36.8,93,34,11,0.361448427,0.609285293,0.581684294,-0.73897019,-0.648548237,-0.631967896,1124555,3547
-83.2,37.3,92,52,11,0.42088854,0.697362229,0.555380642,-0.612092856,-0.532377379,-0.656651915,1117066,58939
-83.2,37.8,83,33,7,0.398501827,0.810117878,0.441295315,-0.538643951,-0.415032673,-0.729604069,1109577,114342
-83.2,38.3,87,21,7,0.31275346,0.690377,0.257252414,-0.496059696,-0.427142141,-0.6963906,1102086,169749
-83.2,38.8,74,12,0,0.226656975,0.186681325,0.567799988,-0.375897256,-0.307344694,-0.608484509,1094596,225158
-83.2,39.3,43,6,0,0.096354731,-0.063652148,0.536267137,-0.209226849,-0.179339488,-0.567252772,1087106,280564
-83.2,39.8,10,0,0,-0.022252524,-0.164715086,-0.144790792,-0.06211642,-0.175146819,-0.482745681,1079617,335962
-83.2,40.3,10,0,0,-0.201433713,-0.266229827,-0.060898632,0.080974835,0.017864346,-0.446839969,1072129,391348
-83.2,40.8,15,2,0,-0.242752746,-0.412065195,-0.459615639,0.180295067,0.012975539,-0.478862678,1064644,446718
-83.2,41.3,13,0,0,-0.265186947,-0.5260694,-1.382858917,0.219908606,-0.159872632,-0.593474661,1057162,502066
-83.2,41.8,5,0,0,-0.327418802,-0.590421084,-1.949037254,0.249414004,-0.203921917,-0.654908264,1049683,557389
-83.2,42.3,14,3,0,-0.386639381,-0.728905792,-1.696177898,0.243219812,-0.136689983,-0.649547738,1042209,612681
-83.2,42.8,52,2,1,-0.546122523,-0.876332014,-2.04365285,0.207339061,-0.271834148,-0.499158282,1034739,667937
-83.2,43.3,69,5,1,-0.654097273,-0.960618772,-2.116424442,0.216317927,-0.262153243,-0.57860348,1027274,723152
-83.2,43.8,17,1,0,-0.772597706,-0.988689131,-2.042006369,0.224918741,-0.202092783,-0.583146204,1019816,778321
-83.2,44.3,20,1,3,-0.884209067,-0.756977812,-1.949153155,0.408216377,0.055074803,-0.541520875,1012365,833438
-83.2,44.8,31,9,3,-0.991206529,-0.747930523,-1.468439317,0.454148316,0.238793567,-0.652587536,1004922,888498
-83.2,45.3,10,0,0,-1.078033106,-0.837085605,-1.261741102,0.562048752,0.395371282,-0.610678328,997487,943496
-82.7,28.3,24,0,0,2.378088853,1.448487422,-0.911403555,-2.843504905,-2.92782817,1.236586705,1299937,-926356
-82.7,28.8,30,0,0,2.264174529,1.492436239,-1.909743271,-2.698383723,-3.004506322,0.938222591,1292257,-871719
-82.7,29.3,75,0,0,2.178679397,1.755839168,-0.328213279,-2.527700651,-2.457065407,1.153948843,1284568,-817013
-82.7,29.8,75,0,0,2.123186416,1.856447294,-0.265295864,-2.431550468,-2.317113304,0.894988062,1276870,-762243
-82.7,30.3,89,0,0,2.011456455,1.681205113,0.10384072,-2.270591247,-2.089725005,0.689550221,1269163,-707410
-82.7,30.8,106,0,0,1.873422125,1.269037037,1.076356581,-2.002356163,-1.635086385,0.358348259,1261447,-652518
-82.7,31.3,100,0,0,1.721829377,1.077252999,1.666936423,-1.789599233,-1.320861737,0.156446532,1253724,-597571
-82.7,31.8,95,0,0,1.666690412,0.924879176,1.283650495,-1.644464219,-1.280915499,-0.081617608,1245994,-542571
-82.7,32.3,97,0,0,1.617354476,0.69058406,0.983760737,-1.489398973,-1.22631868,-0.276221247,1238256,-487521
-82.7,32.8,91,1,0,1.48045795,0.505650324,1.343017578,-1.381601051,-1.059225945,-0.50223369,1230512,-432425
-82.7,33.3,107,1,0,1.349101169,0.570831055,1.383975087,-1.274849687,-0.91805956,-0.570864098,1222762,-377286
-82.7,33.8,88,6,0,1.268498961,0.800322569,1.127533014,-1.169937597,-0.909058536,-0.531042658,1215006,-322108
-82.7,34.3,63,12,0,1.18267149,1.008917417,1.218342613,-1.175301919,-0.888879285,-0.758303268,1207245,-266894
-82.7,34.8,80,6,10,1.052945022,1.507358271,1.345392704,-1.228227003,-0.90123136,-0.843766549,1199480,-211647
-82.7,35.3,78,13,24,0.132531608,2.329004895,0.868501056,-1.384825339,-1.134949096,-0.982702073,1191711,-156372
-82.7,35.8,72,10,30,-0.134012269,1.503310145,0.47170324,-1.32905212,-1.164825509,-0.863081723,1183938,-101071
-82.7,36.3,55,13,1,0.469017681,0.185656448,0.515821619,-0.93484171,-0.838418861,-0.649399531,1176162,-45750
-82.7,36.8,78,21,5,0.263809297,0.403611736,0.257260936,-0.832449875,-0.817308369,-0.618983693,1168384,9589
-82.7,37.3,85,40,9,0.350436004,0.548833605,0.48577759,-0.668782186,-0.591223141,-0.669816607,1160604,64942
-82.7,37.8,97,39,2,0.434348253,0.652866253,0.447253158,-0.585382437,-0.459989021,-0.75935647,1152822,120304
-82.7,38.3,76,24,0,0.408696998,0.440617096,-0.347442685,-0.575820493,-0.676886477,-0.692508151,1145040,175671
-82.7,38.8,81,17,0,0.256611473,0.088587109,0.206143306,-0.455412889,-0.49050488,-0.593095602,1137258,231040
-82.7,39.3,70,19,5,0.081328055,-0.058962091,0.587815137,-0.266290435,-0.222344982,-0.531842266,1129476,286405
-82.7,39.8,20,6,0,-0.003617025,-0.091243978,-0.553370497,-0.119292825,-0.318612127,-0.403247013,1121695,341763
-82.7,40.3,35,6,0,-0.197306439,-0.165817487,-0.716082426,-0.039460974,-0.237886786,-0.428271931,1113916,397109
-82.7,40.8,17,7,0,-0.367380638,-0.25137427,-0.619779442,0.058758189,-0.123172399,-0.418328302,1106139,452439
-82.7,41.3,9,0,0,-0.307000643,-0.497807163,-1.236331425,0.153300975,-0.165101588,-0.465336898,1098365,507747
-82.7,41.8,1,0,0,-0.315654585,-0.577835277,-2.164580621,0.176258537,-0.310185938,-0.582882183,1090594,563030
-82.7,42.8,46,3,0,-0.507478337,-0.914735274,-2.551813162,0.201577703,-0.384646036,-0.769190552,1075067,673497
-82.7,43.3,25,1,1,-0.658944652,-0.901986379,-2.651301731,0.172238279,-0.432079302,-0.886493004,1067312,728672
-82.7,43.8,24,1,1,-0.789783069,-0.845374365,-2.567219526,0.146512314,-0.393890083,-0.859805249,1059564,783801
-82.2,27.8,21,0,0,2.445199661,0.86937446,-0.565806887,-3.031955056,-3.026685199,1.713099258,1356622,-973902
-82.2,28.3,55,0,0,2.39444114,1.477345685,-0.274240724,-2.894580139,-2.815121745,1.350613847,1348665,-919376
-82.2,28.8,52,0,0,2.250900688,1.661594372,-0.007455304,-2.699721278,-2.53810672,1.590064765,1340698,-864780
-82.2,29.3,47,0,0,2.170789258,1.635782625,-0.251627168,-2.592841637,-2.472274983,1.167752511,1332720,-810116
-82.2,29.8,77,0,0,2.088992061,1.573205814,-0.180658866,-2.438351332,-2.36866629,0.879884254,1324733,-755387
-82.2,30.3,92,0,0,1.995173351,1.405222127,0.091528753,-2.23948062,-2.113959782,0.655796506,1316737,-700595
-82.2,30.8,68,0,0,1.891790657,1.274638874,0.488623992,-2.046657652,-1.811722465,0.435891614,1308733,-645745
-82.2,31.3,88,0,0,1.759482176,1.084370907,1.495875332,-1.797515269,-1.373782822,0.28731248,1300720,-590839
-82.2,31.8,94,0,0,1.693192396,0.860398496,1.295118768,-1.604572702,-1.306647597,0.030039774,1292700,-535880
-82.2,32.3,86,0,0,1.631690772,0.671265089,1.181612948,-1.49664596,-1.264726745,-0.177771377,1284672,-480872
-82.2,32.8,86,0,0,1.554994177,0.490247339,1.478698063,-1.465330578,-1.098192588,-0.322692703,1276638,-425818
-82.2,33.3,77,1,0,1.393611505,0.51730908,1.410717631,-1.335550326,-0.970592142,-0.519641807,1268597,-370720
-82.2,33.8,90,2,0,1.277720748,0.635017361,1.293364055,-1.192926889,-0.891582552,-0.538283505,1260551,-315584
-82.2,34.3,82,11,0,1.103307727,0.751999181,1.270809302,-1.106157761,-0.812702603,-0.779309511,1252499,-260411
-82.2,34.8,49,6,0,1.094155276,1.037128091,0.333855569,-1.146463399,-1.074945327,-0.886161701,1244443,-205206
-82.2,35.3,77,8,10,0.735144078,1.322511671,0.481094662,-1.252150306,-1.127850572,-0.903457554,1236382,-149973
-82.2,35.8,90,24,28,0.021252764,1.286001458,0.497254385,-1.338494737,-1.1952605,-0.850622124,1228318,-94714
-82.2,36.3,65,17,25,0.124896614,0.599016846,0.27549751,-1.123427731,-1.08339611,-0.738985321,1220251,-39434
-82.2,36.8,64,25,11,0.29290519,0.311517845,0.120513477,-0.880659346,-0.893703481,-0.682320913,1212181,15863
-82.2,37.3,88,38,17,0.31592113,0.426489616,0.476345261,-0.734770941,-0.657071135,-0.699994494,1204109,71174
-82.2,37.8,91,34,4,0.413245624,0.544092345,0.746158606,-0.619129935,-0.485882857,-0.827884598,1196036,126494
-82.2,38.3,89,34,1,0.384998537,0.352467846,-0.247009861,-0.63823918,-0.766095532,-0.81469955,1187962,181819
-82.2,38.8,76,10,0,0.274172695,0.190635579,0.131757617,-0.461367883,-0.516326185,-0.682647057,1179888,237146
-82.2,39.3,98,37,0,0.091877454,0.131291053,0.458588485,-0.293146758,-0.269381408,-0.591760629,1171814,292470
-82.2,39.8,53,9,0,-0.019650824,-0.019590234,-0.347872202,-0.188447559,-0.302763522,-0.48405281,1163741,347786
-82.2,40.3,61,10,2,-0.171117002,-0.106389239,-0.984555235,-0.124909904,-0.35873636,-0.500338392,1155671,403090
-82.2,40.8,39,10,1,-0.30656146,-0.265409629,-0.953345374,-0.015102938,-0.263658903,-0.509297265,1147602,458378
-82.2,41.3,21,5,0,-0.294472724,-0.406403576,-1.399473724,0.090148965,-0.253759569,-0.723605011,1139537,513645
-81.7,27.3,24,0,0,2.468714084,1.288638435,0.200615832,-3.21546721,-3.023471709,1.820604179,1413834,-1021031
-81.7,27.8,18,0,0,2.429114427,1.090565581,-0.152179506,-3.064124445,-2.947448843,1.720577058,1405600,-966622
-81.7,28.3,38,0,0,2.406076644,1.150576335,-0.202577866,-2.92809549,-2.807917758,1.572307207,1397356,-912140
-81.7,28.8,45,0,0,2.31578765,1.332062102,-0.301313928,-2.781629702,-2.669511331,1.373453709,1389101,-857586
-81.7,29.3,86,0,0,2.222515222,1.352037196,-0.391825251,-2.640214729,-2.573811101,0.996165784,1380835,-802965
-81.7,29.8,78,0,0,2.149690488,1.316172415,-0.458183916,-2.488362923,-2.483404855,0.713803818,1372560,-748278
-81.7,30.3,54,0,0,2.037386684,1.329521513,-0.65615288,-2.304512312,-2.327036815,0.640142911,1364275,-693530
-81.7,30.8,82,0,0,1.939490346,1.299810219,-0.965740006,-2.119040201,-2.157377957,0.475651708,1355982,-638723
-81.7,31.3,103,0,0,1.842794931,1.14773149,-0.319939112,-1.87931006,-1.886498951,0.357144853,1347680,-583859
-81.7,31.8,98,0,0,1.761547736,0.888317489,0.194037575,-1.659125796,-1.638785505,0.23504686,1339370,-528944
-81.7,32.3,89,1,0,1.685266596,0.755662204,0.545087575,-1.616191964,-1.472712799,0.145934258,1331052,-473979
-81.7,32.8,94,1,0,1.614173071,0.567734773,1.195836436,-1.616103553,-1.26118978,-0.061060978,1322728,-418967
-81.7,33.3,90,0,0,1.51735707,0.571488166,1.166487815,-1.429956969,-1.13367854,-0.231583077,1314397,-363913
-81.7,33.8,79,0,0,1.369592524,0.838025913,1.207519467,-1.317601272,-1.009599219,-0.339018998,1306060,-308820
-81.7,34.3,92,5,0,1.284228039,0.739470865,1.223182348,-1.183634246,-0.908095198,-0.614282556,1297718,-253690
-81.7,34.8,76,15,0,1.199182139,0.783045448,0.450670545,-1.1445528,-1.041450663,-0.832241841,1289370,-198529
-81.7,35.3,66,4,0,1.034946656,1.060429523,0.468468227,-1.132731494,-1.039718655,-0.940521023,1281019,-143339
-81.7,35.8,85,6,34,0.6800071,1.268583392,1.242652079,-1.189982207,-0.92306175,-0.943655225,1272664,-88123
-81.7,36.3,75,10,24,-0.003294516,0.76288207,0.472713116,-1.178959312,-1.062188492,-0.759941533,1264305,-32887
-81.7,36.8,75,12,12,0.055000083,0.448583095,0.214930507,-0.971752476,-0.936798181,-0.685750531,1255944,22367
-81.7,37.3,95,40,20,0.182360277,0.344037423,0.153155061,-0.803116959,-0.830761342,-0.696937723,1247581,77635
-81.7,37.8,91,32,11,0.311218115,0.387717377,-0.073748348,-0.731671675,-0.829158557,-0.796917032,1239216,132912
-81.7,38.3,77,38,2,0.364706963,0.353412415,-0.304143286,-0.669273599,-0.777087427,-0.805231659,1230851,188194
-81.7,38.8,79,19,0,0.229179536,0.241511863,0.534231193,-0.475343867,-0.403692708,-0.784989137,1222485,243477
-81.7,39.3,71,7,0,0.064103178,0.115717211,1.046892911,-0.324592859,-0.126539706,-0.66481351,1214120,298758
-81.7,39.8,73,17,0,-0.019496464,0.092584661,0.480639579,-0.226440953,-0.125236636,-0.571114475,1205756,354031
-81.7,40.3,67,13,0,-0.125138569,0.0293555,-0.773059043,-0.192707015,-0.379635509,-0.582024667,1197394,409292
-81.7,40.8,22,4,2,-0.227880332,-0.302610685,-1.206775716,-0.07724012,-0.388030018,-0.608234687,1189034,464536
-81.7,41.3,30,8,0,-0.301522196,-0.398535357,-1.216655458,0.018385835,-0.266986192,-0.901644957,1180677,519759
-81.2,27.3,12,0,0,2.571358841,1.250202029,-0.844729571,-3.206755204,-3.204220005,1.711143501,1463059,-1013450
-81.2,27.8,30,0,0,2.476574675,1.242016798,-0.559998182,-3.108667844,-3.048588538,1.499650913,1454539,-959085
-81.2,28.3,35,0,0,2.439293825,1.192333689,-0.614996805,-2.980873855,-2.93398795,1.476719198,1446008,-904646
-81.2,28.8,55,0,0,2.387951578,1.222083386,-0.61458348,-2.843501922,-2.772221297,1.257709539,1437465,-850137
-81.2,29.3,58,0,0,2.315308921,1.262262282,-0.718573454,-2.696819174,-2.674311349,0.905964703,1428912,-795560
-81.2,29.8,34,0,0,2.170979078,1.34926691,-1.036053806,-2.56364866,-2.577882467,0.73339799,1420348,-740918
-81.2,30.3,7,0,0,2.010886687,1.353341177,-1.479386034,-2.35191388,-2.493628081,0.498218674,1411775,-686214
-81.2,30.8,3,0,0,1.952536616,1.313617004,-1.305718866,-2.197981704,-2.351368718,0.368870738,1403193,-631451
-81.2,31.3,21,0,0,1.880501324,1.256072504,-1.144810226,-1.988893287,-2.193139029,0.226305306,1394602,-576633
-81.2,31.8,44,0,0,1.810290164,1.055900802,-1.10152787,-1.840075388,-1.998525496,0.56941819,1386003,-521761
-81.2,32.3,96,0,0,1.744819578,0.954625774,-0.687643973,-1.768589966,-1.788669873,0.692603109,1377395,-466841
-81.2,32.8,86,0,0,1.667802386,0.780681286,0.263574154,-1.63332281,-1.48606031,0.22977841,1368781,-411874
-81.2,33.3,81,1,0,1.574171663,0.644414451,0.787877145,-1.546966989,-1.312742766,-0.017537245,1360160,-356865
-81.2,33.8,67,0,0,1.418756419,0.817457039,1.099549644,-1.328307407,-1.04864673,-0.077570868,1351533,-301816
-81.2,34.3,99,5,0,1.270871184,0.683973515,1.037749483,-1.137635049,-0.874204111,-0.481658534,1342900,-246731
-81.2,34.8,82,5,0,1.191135574,0.771049019,0.261075456,-1.106279258,-1.029964801,-0.755626001,1334263,-191615
-81.2,35.3,61,13,0,1.056150245,0.804818052,0.024416729,-1.045486411,-1.056935359,-0.942532246,1325620,-136469
-81.2,35.8,67,8,5,0.870244135,0.695533188,0.714120392,-1.064018001,-0.875798559,-0.940013225,1316974,-81299
-81.2,36.3,74,6,10,0.378968039,0.603424295,0.701544238,-1.069558331,-0.860678189,-0.844001173,1308324,-26107
-81.2,36.8,62,6,10,-0.112820506,0.583544601,0.484023729,-0.972255551,-0.899498935,-0.760146372,1299672,29102
-81.2,37.3,75,15,21,-0.018056141,0.370115698,0.036422751,-0.841868626,-0.910402041,-0.781017221,1291018,84325
-81.2,37.8,75,26,13,0.053387656,0.250451536,-0.997388759,-0.794452142,-1.067984363,-0.765518489,1282362,139557
-81.2,38.3,98,48,18,0.270678647,0.265832782,-0.111239041,-0.61926228,-0.672434528,-0.838399368,1273705,194794
-81.2,38.8,83,31,0,0.117028206,0.416789796,0.920776848,-0.513106741,-0.312355221,-0.831372678,1265048,250033
-81.2,39.3,87,28,2,0.025702374,0.212756097,1.115609658,-0.379707606,-0.145999059,-0.586169029,1256392,305268
-81.2,39.8,85,14,0,-0.049108782,0.25419316,0.593847123,-0.34988165,-0.223834801,-0.526210398,1247737,360496
-81.2,40.3,67,14,0,-0.135203328,0.091708094,-0.134100592,-0.292709043,-0.340094866,-0.544691352,1239083,415713
-81.2,40.8,33,4,0,-0.22963332,-0.233517427,-0.595577355,-0.161344987,-0.273477368,-0.733179786,1230432,470912
-81.2,41.3,55,17,1,-0.339764618,-0.24012366,-0.946220847,-0.102497452,-0.291341855,-0.888994719,1221785,526091
-81.2,41.8,26,6,0,-0.3900028,-0.372281194,-1.814292503,-0.04464305,-0.481301685,-0.969761578,1213142,581243
-80.7,28.3,15,0,0,2.467125419,1.58400013,-1.053917962,-3.011762099,-3.031914155,1.147417526,1494619,-896897
-80.7,28.8,22,0,0,2.414069794,1.603717724,-1.022964618,-2.873321369,-2.869515975,1.138646242,1485789,-842433
-80.7,32.3,41,0,0,1.751738351,1.193432542,-1.560240896,-1.791983888,-2.001253357,0.776043019,1423701,-459459
-80.7,32.8,82,1,0,1.642598172,0.995542179,-0.307634815,-1.636862232,-1.610479362,0.332963584,1414797,-404538
-80.7,33.3,71,0,0,1.515414185,0.735052457,0.967906959,-1.473687313,-1.209361256,0.109886994,1405886,-349575
-80.7,33.8,83,1,0,1.343901633,0.654781532,1.520921113,-1.285766543,-0.899150866,0.027920612,1396969,-294573
-80.7,34.3,83,1,0,1.089915337,0.723538509,1.514426374,-1.139946752,-0.78192788,-0.25839014,1388046,-239534
-80.7,34.8,74,5,0,1.089671974,0.839206826,0.518668021,-1.155982495,-1.033493846,-0.598273641,1379118,-184464
-80.7,35.3,39,5,0,1.026652753,0.513904949,-0.170010425,-0.976232688,-0.974437159,-0.828394337,1370185,-129365
-80.7,35.8,50,12,0,0.905032201,0.315835373,0.193292738,-0.956610335,-0.851725937,-0.958247353,1361248,-74240
-80.7,36.3,67,8,1,0.70002757,0.433265538,0.905932947,-0.966994556,-0.754658024,-0.889247092,1352307,-19095
-80.7,36.8,75,0,10,0.097207494,0.586086538,0.974088083,-0.939983648,-0.773299102,-0.816983836,1343364,36068
-80.7,37.3,64,11,4,0.013164641,0.239040623,0.51522592,-0.795159429,-0.725712019,-0.79067026,1334419,91244
-80.7,37.8,80,36,5,-0.007821356,0.105361448,-0.043936121,-0.680953068,-0.714428746,-0.792246457,1325472,146430
-80.7,38.3,77,31,22,-0.091191456,0.598824069,0.262978455,-0.671752903,-0.616956073,-0.837106106,1316524,201621
-80.7,38.8,91,30,1,0.087625587,0.581613153,1.114989244,-0.548877928,-0.31831283,-0.782370442,1307576,256813
-80.7,39.3,81,38,1,0.019665971,0.627969431,0.897303406,-0.503107623,-0.348496877,-0.635085569,1298629,312002
-80.7,39.8,80,13,0,-0.033387551,0.508649319,0.397417261,-0.455108061,-0.40979538,-0.523446491,1289683,367184
-80.7,40.3,77,12,0,-0.153106801,0.15946337,0.054717275,-0.368607961,-0.372091373,-0.484126692,1280739,422353
-80.7,40.8,42,7,2,-0.338631018,-0.233100164,0.236228241,-0.255878551,-0.161013965,-0.628861649,1271797,477507
-80.7,41.3,49,10,0,-0.361638985,-0.369795132,-0.35762752,-0.134780474,-0.204132842,-0.623748394,1262859,532639
-80.7,41.8,41,6,3,-0.391516385,-0.235381727,-1.433761789,-0.058885894,-0.415445353,-0.914286598,1253925,587745
-80.2,32.3,5,0,0,1.71107415,0.916477499,-0.470173745,-1.764587064,-1.720579647,-0.10544977,1469966,-451833
-80.2,32.8,70,1,0,1.643811017,0.875551482,-0.951872745,-1.60977105,-1.742256637,0.459825945,1460773,-396960
-80.2,33.3,75,0,0,1.459167169,0.7579819,1.230744915,-1.443047759,-1.136519367,0.092845068,1451572,-342045
-80.2,33.8,58,0,0,1.378274193,0.763489684,1.413455801,-1.368714203,-1.022987163,0.098318856,1442365,-287090
-80.2,34.3,65,0,0,1.217526752,0.822783545,1.523147102,-1.284423835,-0.924850867,-0.019371973,1433153,-232100
-80.2,34.8,76,0,0,1.065666824,0.88843391,1.308903364,-1.140440877,-0.787933842,-0.286975466,1423934,-177077
-80.2,35.3,67,3,0,1.019051294,0.67346037,0.71699236,-1.024667526,-0.767859637,-0.524914473,1414711,-122025
-80.2,35.8,59,10,0,0.864967469,0.32384503,0.211546356,-0.968273803,-0.889769675,-0.645873069,1405484,-66949
-80.2,36.3,84,23,0,0.680933074,0.360843652,0.396731227,-0.946903027,-0.884208907,-0.76015924,1396253,-11852
-80.2,36.8,63,16,4,0.341273593,0.501430352,0.569397041,-0.888354354,-0.778050766,-0.820031787,1387019,43263
-80.2,37.3,75,7,7,0.025890308,0.280561498,0.450223131,-0.782970648,-0.694095677,-0.836970323,1377783,98392
-80.2,37.8,85,4,6,0.053419261,0.059714833,0.902590555,-0.696470007,-0.489987154,-0.872853184,1368545,153529
-80.2,38.3,88,58,22,-0.334670003,1.175702675,0.887208905,-0.78083631,-0.51898068,-0.922129037,1359307,208672
-80.2,38.8,84,31,14,-0.139340358,1.05031262,0.748450216,-0.761135309,-0.609152657,-0.933621352,1350068,263817
-80.2,39.3,65,7,0,0.013979835,0.723058813,0.437323987,-0.639507307,-0.60762282,-0.748813523,1340830,318958
-80.2,39.8,77,9,0,-0.06413942,0.526238691,0.082286468,-0.471419613,-0.499773105,-0.485716811,1331593,374092
-80.2,40.3,53,6,0,-0.130528088,0.084311711,-0.693006117,-0.308921336,-0.498129885,-0.495797998,1322358,429213
-80.2,40.8,68,8,0,-0.307631811,-0.166855031,-0.18160227,-0.189039859,-0.245584323,-0.65868,1313126,484319
-80.2,41.3,58,11,4,-0.4357122,-0.089873882,0.408133027,-0.085058796,0.003197091,-0.692697626,1303897,539403
-80.2,41.8,47,17,13,-0.414985276,0.079492119,-1.240485126,-0.053069212,-0.32860817,-0.848243878,1294673,594462
-80.2,42.3,1,0,0,-0.444471025,-0.292172503,-1.375345779,-0.021182684,-0.345234616,-1.133860742,1285454,649489
-79.7,32.8,35,1,0,1.650163996,0.695130207,-0.02123223,-1.625617496,-1.567684377,-0.288077257,1506708,-389140
-79.7,33.3,99,0,0,1.572642348,0.89064006,-0.544400921,-1.534189977,-1.611629032,0.22625472,1497219,-334274
-79.7,33.8,77,2,0,1.448710835,0.934781384,0.748326644,-1.452572007,-1.242620817,0.083067395,1487722,-279368
-79.7,34.3,83,0,0,1.389258825,0.67331691,1.250305833,-1.341535694,-1.006523289,0.032829417,1478220,-224427
-79.7,34.8,82,2,0,1.094946628,0.868465554,1.458707628,-1.073044869,-0.650911772,-0.115051724,1468711,-169454
-79.7,35.3,78,2,0,0.93632015,0.775412541,0.967302738,-1.011729421,-0.720919921,-0.317683504,1459198,-114452
-79.7,35.8,55,9,0,0.803499367,0.460583206,0.356948071,-0.987090423,-0.88174783,-0.499464126,1449681,-59425
-79.7,36.3,73,20,0,0.732500828,0.315076754,0.020577495,-0.886041567,-0.886272728,-0.709025917,1440160,-4377
-79.7,36.8,72,17,0,0.606575065,0.4325857,-0.095476451,-0.805705285,-0.846513238,-0.857038347,1430635,50689
-79.7,37.3,71,3,1,0.550126371,0.218501932,-0.038599544,-0.785382153,-0.750756316,-0.939900406,1421109,105768
-79.7,37.8,77,4,2,0.316021924,-0.008104492,1.071856027,-0.778124317,-0.45508354,-1.028933636,1411581,160856
-79.7,38.3,78,16,16,-0.16368577,0.573990397,0.930871349,-0.779108771,-0.519726007,-0.983693097,1402052,215950
-79.7,38.8,84,47,25,-0.505032938,1.248960884,0.21015554,-0.799726426,-0.755005677,-0.962220434,1392523,271044
-79.7,39.3,62,15,6,-0.268227875,0.960808096,0.093770933,-0.614865055,-0.645488564,-0.656461332,1382994,326136
-79.7,39.8,68,4,4,-0.156905445,0.548869807,0.190885228,-0.449953647,-0.458969408,-0.490668436,1373467,381220
-79.7,40.3,46,6,0,-0.133254464,0.296410492,-0.265668282,-0.285496226,-0.390506102,-0.524974155,1363941,436293
-79.7,40.8,67,3,2,-0.294813068,0.233289039,-0.042108118,-0.18302737,-0.20134829,-0.62301457,1354419,491349
-79.7,41.3,90,8,7,-0.476845195,0.342713949,0.224213698,-0.132275677,-0.081567518,-0.664794207,1344900,546384
-79.7,41.8,69,24,31,-0.53247076,0.392326406,-0.853765619,-0.070802933,-0.258948507,-0.91860751,1335385,601393
-79.7,42.3,18,5,2,-0.509640871,0.130488237,-2.399526393,-0.065284028,-0.640097871,-1.098917044,1325876,656371
-79.2,33.3,53,0,0,1.586331492,1.096764387,-1.184228632,-1.596210272,-1.774035132,0.347717952,1542823,-326262
-79.2,33.8,89,0,0,1.458569738,1.073398098,0.172334186,-1.427966638,-1.323079374,0.030626833,1533038,-271407
-79.2,34.3,70,1,0,1.333767729,0.950939485,0.755698314,-1.272410792,-1.01349259,-0.051227506,1523245,-216517
-79.2,34.8,66,0,0,1.164196229,0.923578698,0.941884538,-1.089741525,-0.81517952,0.012512292,1513448,-161594
-79.2,35.3,76,5,0,0.964488184,0.795468482,0.801537318,-0.997881443,-0.76781962,-0.184410854,1503645,-106643
-79.2,35.8,68,6,0,0.810934568,0.543090824,0.812368985,-0.925721278,-0.747454037,-0.613174996,1493837,-51667
-79.2,36.3,67,13,0,0.707844731,0.41948184,0.484677379,-0.825955736,-0.745680761,-0.860674912,1484026,3330
-79.2,36.8,66,6,0,0.625499367,0.35793368,0.224246934,-0.80318042,-0.690283175,-0.939003176,1474212,58344
-79.2,37.3,73,13,1,0.597946747,0.159056976,-0.032046001,-0.780943705,-0.676036938,-1.014943433,1464395,113372
-79.2,37.8,72,4,3,0.340329776,-0.041504321,0.871669596,-0.778486097,-0.516123596,-0.97927423,1454577,168409
-79.2,38.3,73,0,21,0.018775713,-0.086347222,0.854799124,-0.73572068,-0.512723774,-0.820435973,1444758,223452
-79.2,38.8,80,4,8,-0.143740516,0.291256461,0.668505521,-0.672832819,-0.525456849,-0.784457987,1434938,278496
-79.2,39.3,65,4,6,-0.297725395,0.621995426,0.557696965,-0.585467052,-0.494608344,-0.71780175,1425119,333537
-79.2,39.8,64,18,7,-0.336824557,0.656344135,0.272236931,-0.443325536,-0.41839998,-0.694532243,1415302,388570
-79.2,40.3,68,10,1,-0.184735116,0.612128611,0.119023803,-0.274263152,-0.281490876,-0.718511169,1405486,443591
-79.2,40.8,63,10,9,-0.317648962,0.502420734,0.095367987,-0.183569227,-0.176061386,-0.653700531,1395674,498596
-79.2,41.3,95,32,26,-0.487552828,0.431648587,0.238892269,-0.111550627,-0.052994175,-0.732216218,1385865,553580
-79.2,41.8,91,57,37,-0.605932662,0.417188914,-0.184010633,-0.043643952,-0.107526382,-0.876283301,1376061,608538
-79.2,42.3,57,15,14,-0.660545251,0.229513907,-1.758449333,-0.014057736,-0.495515407,-1.137608905,1366262,663466
-79.2,42.8,1,0,0,-0.563895369,-0.185499284,-3.238753088,-0.035758019,-0.894666819,-1.428432818,1356470,718358
